G63	G24	0.001535
G96	G21	0.0015345
G77	G12	0.0015345
G76	G57	0.0015341
G47	G94	0.0015337
G90	G93	0.0015335
G51	G99	0.001533
G89	G67	0.0015328
G50	G27	0.0015327
G80	G78	0.0015314
G16	G29	0.0015312
G63	G90	0.0015308
G25	G36	0.0015306
G52	G86	0.0015305
G86	G97	0.0015304
G28	G63	0.0015301
G95	G27	0.0015301
G74	G98	0.0015295
G92	G10	0.0015294
G65	G32	0.0015292
G76	G64	0.0015291
G69	G20	0.0015289
G34	G91	0.0015286
G71	G42	0.0015283
G29	G79	0.001528
G4	G1	0.0015275
G97	G35	0.0015274
G29	G68	0.0015269
G7	G92	0.0015269
G72	G14	0.0015265
G30	G81	0.0015262
G47	G99	0.0015236
G14	G74	0.0015226
G12	G35	0.0015222
G20	G28	0.0015221
G20	G50	0.0015212
G34	G12	0.0015208
G97	G34	0.00152
G9	G77	0.0015197
G40	G11	0.001519
G5	G52	0.0015187
G30	G32	0.0015186
G63	G8	0.0015181
G47	G7	0.0015175
G25	G63	0.0015174
G16	G14	0.0015159
G62	G91	0.0015153
G91	G79	0.0015149
G15	G34	0.0015148
G33	G49	0.0015144
G70	G96	0.001514
G52	G37	0.0015136
G9	G68	0.0015135
G14	G76	0.001513
G97	G71	0.0015126
G2	G62	0.0015123
G29	G48	0.0015121
G97	G26	0.0015119
G20	G84	0.0015118
G47	G59	0.0015112
G56	G86	0.0015106
G66	G67	0.0015105
G20	G80	0.0015104
G47	G21	0.0015096
G44	G25	0.0015093
G54	G66	0.0015092
G40	G37	0.0015084
G79	G14	0.0015083
G76	G14	0.0015069
G39	G80	0.0015062
G29	G15	0.0015061
G41	G98	0.001506
G47	G63	0.001505
G67	G5	0.0015039
G1	G64	0.0015035
G100	G28	0.0015033
G29	G18	0.0015033
G4	G90	0.0015024
G56	G74	0.0015012
G9	G65	0.0015012
G20	G25	0.001501
G81	G3	0.0015008
G37	G99	0.0015007
G46	G22	0.0015
G54	G95	0.0014999
G51	G47	0.0014996
G25	G27	0.0014996
G3	G21	0.0014994
G7	G49	0.0014991
G91	G35	0.001499
G79	G57	0.0014989
G58	G31	0.0014989
G49	G33	0.0014981
G28	G91	0.0014978
G19	G12	0.0014964
G25	G52	0.0014953
G35	G62	0.0014951
G81	G43	0.0014944
G52	G88	0.0014944
G49	G61	0.0014942
G59	G61	0.0014942
G32	G64	0.0014941
G82	G83	0.0014933
G51	G70	0.0014928
G93	G29	0.0014924
G81	G100	0.0014922
G23	G88	0.0014922
G4	G54	0.0014918
G41	G71	0.0014903
G84	G79	0.0014902
G94	G38	0.00149
G38	G66	0.0014899
G76	G84	0.0014895
G9	G35	0.0014889
G79	G61	0.0014888
G14	G94	0.0014887
G12	G4	0.0014881
G87	G1	0.0014881
G16	G20	0.0014877
G61	G50	0.0014874
G51	G89	0.0014873
G56	G95	0.001487
G4	G19	0.0014869
G12	G62	0.0014864
G51	G91	0.0014852
G74	G7	0.0014851
G52	G32	0.001485
G93	G12	0.0014842
G52	G8	0.0014841
G62	G87	0.0014836
G18	G86	0.0014836
G74	G52	0.0014831
G42	G64	0.0014827
G28	G46	0.0014826
G80	G29	0.0014824
G78	G48	0.0014823
G88	G95	0.0014822
G73	G94	0.001482
G88	G40	0.0014808
G16	G7	0.0014806
G99	G46	0.0014805
G29	G14	0.0014802
G19	G44	0.0014801
G12	G92	0.0014796
G54	G14	0.0014795
G11	G4	0.0014781
G90	G12	0.0014768
G36	G11	0.0014766
G25	G96	0.0014764
G96	G48	0.0014763
G28	G80	0.0014761
G66	G94	0.0014761
G98	G3	0.001476
G89	G20	0.001476
G28	G64	0.0014758
G82	G41	0.0014757
G25	G82	0.0014757
G93	G38	0.0014756
G59	G39	0.0014748
G59	G9	0.0014746
G25	G10	0.0014739
G26	G11	0.0014737
G59	G57	0.0014734
G9	G94	0.0014733
G35	G64	0.0014733
G74	G94	0.0014728
G94	G99	0.0014725
G71	G27	0.0014723
G77	G33	0.0014718
G41	G88	0.0014716
G77	G73	0.0014714
G56	G7	0.0014713
G35	G3	0.0014704
G51	G43	0.0014703
G59	G17	0.0014702
G21	G56	0.0014696
G93	G49	0.0014689
G88	G54	0.0014686
G41	G84	0.0014685
G4	G69	0.0014681
G58	G89	0.001468
G93	G52	0.0014679
G81	G27	0.0014674
G72	G85	0.0014673
G4	G51	0.0014673
G66	G87	0.0014672
G51	G28	0.0014666
G88	G79	0.0014664
G81	G70	0.0014663
G18	G58	0.0014662
G16	G27	0.0014662
G38	G47	0.0014655
G36	G48	0.0014653
G59	G100	0.0014652
G87	G83	0.0014645
G71	G4	0.0014634
G59	G90	0.0014632
G100	G21	0.0014629
G7	G55	0.0014627
G87	G38	0.0014625
G35	G26	0.0014623
G64	G73	0.0014619
G35	G15	0.0014618
G97	G7	0.0014615
G67	G93	0.0014614
G62	G44	0.0014612
G97	G22	0.0014608
G31	G11	0.0014605
G9	G71	0.0014601
G63	G11	0.0014601
G89	G58	0.0014599
G2	G50	0.0014596
G36	G57	0.0014595
G23	G50	0.001459
G79	G11	0.0014584
G31	G79	0.0014559
G79	G48	0.0014559
G51	G53	0.0014547
G71	G64	0.0014538
G92	G9	0.0014538
G42	G58	0.0014537
G28	G84	0.0014518
G38	G95	0.0014515
G89	G56	0.0014514
G16	G46	0.0014511
G16	G17	0.0014505
G60	G63	0.0014501
G25	G91	0.00145
G17	G29	0.00145
G97	G33	0.0014496
G48	G31	0.0014491
G85	G14	0.001449
G94	G71	0.0014485
G62	G2	0.0014478
G34	G73	0.0014477
G80	G54	0.0014469
G76	G85	0.0014467
G18	G79	0.001446
G87	G26	0.0014458
G74	G66	0.0014458
G35	G6	0.0014458
G42	G71	0.0014454
G19	G31	0.0014448
G40	G67	0.0014439
G88	G78	0.0014435
G89	G83	0.0014427
G72	G21	0.0014418
G85	G67	0.001441
G15	G11	0.0014409
G56	G44	0.0014405
G42	G16	0.0014396
G9	G97	0.0014392
G61	G69	0.0014392
G7	G15	0.0014391
G100	G78	0.0014388
G78	G11	0.0014386
G5	G78	0.001438
G44	G41	0.0014379
G82	G5	0.0014378
G51	G84	0.001437
G49	G76	0.0014364
G59	G75	0.0014356
G91	G89	0.0014355
G29	G16	0.0014354
G47	G51	0.0014353
G100	G85	0.0014351
G34	G50	0.0014351
G7	G70	0.0014351
G49	G13	0.0014348
G48	G32	0.0014343
G97	G19	0.001434
G36	G93	0.0014338
G10	G80	0.0014327
G8	G80	0.0014324
G81	G55	0.0014323
G76	G32	0.0014323
G33	G51	0.0014321
G40	G72	0.001431
G36	G65	0.0014299
G90	G86	0.0014296
G75	G95	0.0014285
G66	G75	0.0014284
G72	G92	0.0014283
G47	G28	0.001428
G69	G87	0.0014279
G32	G28	0.0014278
G25	G89	0.0014275
G52	G80	0.0014274
G60	G76	0.0014273
G100	G24	0.001427
G7	G59	0.0014258
G12	G30	0.0014254
G28	G60	0.0014254
G33	G94	0.0014238
G92	G80	0.0014236
G78	G71	0.0014217
G53	G77	0.0014217
G61	G41	0.0014213
G37	G94	0.0014206
G7	G20	0.0014203
G15	G97	0.0014199
G63	G98	0.0014198
G85	G97	0.0014198
G52	G56	0.0014194
G84	G27	0.0014191
G84	G7	0.0014183
G20	G70	0.0014163
G79	G55	0.0014163
G9	G52	0.0014161
G69	G5	0.0014159
G47	G74	0.0014151
G63	G67	0.0014147
G52	G44	0.0014145
G78	G25	0.0014141
G74	G27	0.001414
G79	G85	0.0014139
G33	G96	0.0014136
G52	G95	0.0014134
G14	G77	0.0014128
G25	G50	0.0014121
G54	G88	0.001412
G52	G72	0.0014119
G91	G48	0.0014116
G49	G42	0.0014115
G52	G79	0.0014109
G10	G66	0.0014108
G9	G7	0.0014106
G69	G60	0.0014105
G34	G7	0.00141
G52	G1	0.00141
G51	G5	0.0014091
G68	G27	0.0014087
G11	G95	0.0014087
G9	G81	0.0014074
G12	G68	0.0014066
G85	G70	0.0014057
G19	G97	0.0014051
G17	G27	0.001405
G72	G38	0.0014047
G28	G98	0.0014043
G34	G32	0.0014043
G29	G91	0.001404
G53	G62	0.0014038
G12	G58	0.0014022
G9	G87	0.0014021
G96	G97	0.0014018
G70	G56	0.0014017
G4	G100	0.0014016
G35	G67	0.001401
G36	G80	0.0014002
G80	G27	0.0013995
G94	G41	0.0013992
G36	G73	0.001399
G16	G82	0.0013984
G25	G45	0.0013981
G34	G2	0.0013975
G60	G86	0.0013973
G35	G11	0.0013972
G49	G57	0.0013966
G31	G10	0.0013965
G61	G19	0.0013958
G78	G15	0.0013958
G10	G95	0.0013957
G36	G85	0.0013953
G73	G42	0.0013952
G15	G29	0.0013943
G90	G94	0.0013942
G54	G15	0.0013939
G51	G48	0.0013932
G12	G45	0.0013924
G74	G29	0.0013924
G94	G90	0.0013923
G59	G13	0.0013923
G97	G94	0.0013918
G92	G53	0.0013908
G79	G41	0.0013901
G83	G11	0.0013901
G89	G29	0.0013898
G61	G55	0.0013898
G63	G14	0.0013894
G73	G83	0.0013893
G74	G12	0.0013893
G36	G38	0.0013893
G23	G52	0.0013888
G14	G59	0.0013886
G10	G98	0.0013884
G99	G50	0.0013874
G97	G80	0.0013872
G87	G18	0.0013871
G40	G36	0.001387
G31	G99	0.0013869
G85	G51	0.001386
G56	G27	0.0013858
G52	G50	0.0013856
G4	G53	0.0013848
G71	G38	0.0013847
G30	G82	0.0013844
G93	G77	0.0013842
G88	G89	0.0013839
G7	G94	0.0013838
G77	G70	0.0013824
G42	G73	0.0013822
G94	G39	0.0013819
G47	G5	0.0013815
G40	G83	0.0013813
G19	G20	0.0013806
G91	G50	0.0013803
G18	G50	0.0013802
G36	G47	0.0013794
G62	G97	0.0013794
G28	G89	0.0013789
G92	G43	0.0013784
G66	G12	0.0013778
G78	G17	0.0013774
G19	G71	0.0013773
G63	G74	0.0013773
G79	G31	0.0013766
G59	G19	0.0013765
G33	G28	0.0013757
G51	G87	0.0013757
G34	G20	0.0013754
G7	G23	0.001375
G31	G16	0.0013745
G45	G32	0.0013738
G33	G93	0.0013737
G25	G37	0.0013734
G74	G89	0.0013733
G56	G57	0.0013732
G19	G51	0.0013732
G33	G32	0.0013731
G49	G5	0.0013731
G97	G52	0.0013731
G29	G98	0.0013724
G58	G26	0.001372
G62	G84	0.0013715
G93	G70	0.0013713
G14	G38	0.0013712
G79	G94	0.001371
G98	G26	0.0013707
G26	G42	0.0013701
G89	G24	0.0013701
G69	G42	0.00137
G51	G94	0.0013696
G9	G45	0.0013692
G95	G8	0.0013691
G18	G95	0.0013687
G16	G31	0.0013686
G77	G60	0.0013685
G5	G74	0.0013684
G95	G7	0.0013678
G41	G50	0.0013676
G15	G74	0.0013673
G9	G44	0.0013672
G91	G80	0.0013671
G3	G95	0.001367
G79	G73	0.0013669
G77	G90	0.0013663
G36	G3	0.0013652
G10	G71	0.0013651
G25	G23	0.001364
G68	G29	0.0013635
G18	G22	0.0013634
G79	G67	0.0013631
G2	G38	0.0013619
G60	G23	0.0013619
G8	G59	0.0013618
G78	G29	0.0013613
G20	G12	0.0013608
G99	G80	0.0013608
G97	G81	0.0013605
G46	G11	0.0013604
G20	G98	0.0013603
G41	G74	0.0013601
G85	G8	0.0013601
G85	G83	0.0013598
G36	G61	0.0013596
G15	G32	0.0013595
G34	G70	0.0013593
G80	G45	0.0013592
G60	G59	0.0013589
G98	G97	0.0013586
G41	G5	0.001358
G38	G33	0.0013578
G67	G78	0.0013572
G23	G4	0.0013572
G4	G36	0.0013571
G79	G51	0.0013571
G80	G76	0.0013563
G94	G81	0.0013562
G76	G77	0.001356
G36	G22	0.0013559
G20	G58	0.0013555
G45	G84	0.0013539
G81	G75	0.0013536
G94	G70	0.0013535
G2	G89	0.0013535
G92	G20	0.0013529
G37	G59	0.0013526
G9	G79	0.0013523
G37	G60	0.0013523
G92	G95	0.001352
G7	G30	0.0013517
G81	G9	0.0013517
G89	G63	0.0013513
G49	G88	0.0013512
G8	G97	0.0013508
G52	G35	0.0013506
G54	G64	0.0013499
G18	G83	0.0013494
G93	G80	0.0013484
G12	G61	0.0013483
G88	G5	0.0013478
G87	G34	0.0013476
G7	G34	0.0013472
G93	G8	0.0013471
G36	G46	0.0013467
G62	G94	0.001346
G52	G39	0.0013459
G85	G79	0.0013456
G43	G24	0.0013454
G10	G32	0.0013454
G20	G82	0.0013453
G34	G99	0.0013452
G13	G28	0.0013452
G52	G17	0.0013447
G20	G14	0.0013445
G78	G100	0.0013441
G94	G89	0.0013441
G12	G97	0.0013428
G85	G32	0.0013427
G50	G18	0.001341
G80	G11	0.0013408
G48	G74	0.0013407
G50	G53	0.0013407
G77	G19	0.0013403
G83	G33	0.0013401
G73	G60	0.0013401
G80	G7	0.0013396
G77	G92	0.0013396
G8	G74	0.0013396
G78	G93	0.0013395
G59	G6	0.0013393
G65	G62	0.0013393
G37	G36	0.0013392
G47	G36	0.0013385
G50	G98	0.0013378
G81	G93	0.0013377
G15	G86	0.0013375
G76	G21	0.0013367
G9	G82	0.0013357
G9	G96	0.001335
G98	G33	0.0013347
G20	G23	0.0013346
G38	G92	0.0013345
G18	G64	0.0013332
G30	G78	0.001333
G45	G56	0.0013326
G67	G71	0.0013325
G99	G84	0.0013324
G99	G19	0.0013323
G14	G71	0.0013322
G82	G71	0.0013321
G14	G68	0.0013317
G35	G29	0.0013312
G49	G74	0.0013308
G36	G12	0.0013307
G47	G32	0.0013307
G35	G72	0.0013302
G10	G63	0.00133
G36	G79	0.0013296
G10	G84	0.001329
G79	G34	0.0013279
G47	G49	0.0013271
G98	G70	0.0013269
G34	G95	0.0013268
G83	G97	0.0013266
G36	G29	0.0013264
G12	G7	0.001326
G42	G80	0.0013255
G18	G92	0.0013252
G66	G54	0.0013246
G70	G83	0.0013244
G77	G15	0.0013242
G46	G26	0.0013239
G51	G86	0.0013238
G69	G86	0.0013233
G78	G7	0.0013232
G25	G53	0.0013225
G56	G37	0.0013224
G97	G65	0.0013219
G67	G27	0.0013219
G62	G26	0.0013218
G73	G31	0.0013218
G1	G68	0.0013202
G70	G72	0.0013201
G88	G62	0.0013193
G33	G97	0.0013191
G28	G16	0.001319
G36	G49	0.0013183
G97	G99	0.0013181
G53	G28	0.0013177
G8	G46	0.001317
G81	G17	0.0013164
G77	G66	0.0013163
G51	G39	0.0013159
G78	G36	0.0013149
G47	G65	0.0013143
G94	G53	0.0013142
G17	G18	0.0013139
G49	G39	0.0013137
G97	G31	0.0013136
G75	G66	0.0013131
G87	G59	0.0013128
G16	G25	0.0013122
G66	G26	0.0013121
G42	G95	0.0013117
G40	G44	0.0013117
G8	G31	0.0013112
G41	G26	0.001311
G52	G87	0.0013108
G15	G96	0.0013103
G51	G44	0.0013099
G7	G86	0.0013099
G73	G79	0.0013096
G78	G89	0.0013087
G92	G71	0.0013086
G51	G46	0.0013085
G23	G66	0.0013082
G100	G87	0.001308
G77	G53	0.001307
G71	G50	0.001307
G70	G67	0.0013061
G8	G84	0.0013057
G62	G71	0.0013052
G9	G86	0.0013048
G9	G34	0.0013043
G81	G37	0.0013042
G94	G75	0.0013041
G29	G8	0.001304
G87	G40	0.0013039
G36	G41	0.0013037
G36	G21	0.0013034
G90	G9	0.0013032
G23	G63	0.0013031
G47	G80	0.0013026
G24	G12	0.0013026
G54	G18	0.0013025
G25	G67	0.0013025
G90	G99	0.0013024
G85	G63	0.001302
G77	G20	0.0013018
G77	G34	0.0013013
G56	G6	0.0013013
G82	G58	0.0012997
G5	G81	0.0012988
G10	G96	0.0012988
G23	G62	0.0012986
G66	G96	0.0012985
G67	G32	0.001298
G4	G57	0.001298
G34	G82	0.001297
G62	G88	0.0012969
G63	G36	0.0012967
G13	G79	0.0012965
G30	G79	0.0012964
G27	G21	0.001296
G71	G53	0.0012955
G11	G70	0.0012952
G83	G24	0.0012951
G51	G3	0.0012948
G45	G26	0.0012944
G42	G24	0.0012944
G83	G82	0.0012943
G89	G16	0.0012942
G7	G3	0.0012942
G19	G5	0.0012941
G25	G57	0.0012936
G15	G48	0.0012935
G48	G26	0.0012933
G32	G79	0.0012921
G26	G86	0.0012919
G11	G83	0.0012919
G25	G35	0.0012919
G50	G20	0.0012916
G33	G31	0.0012911
G43	G5	0.0012909
G40	G13	0.0012903
G86	G18	0.0012898
G35	G32	0.0012897
G13	G49	0.0012895
G67	G11	0.0012893
G35	G1	0.0012887
G79	G97	0.0012884
G96	G84	0.0012881
G37	G13	0.0012871
G93	G46	0.0012865
G97	G46	0.0012864
G49	G63	0.001286
G35	G56	0.001286
G77	G76	0.0012845
G79	G91	0.0012844
G79	G70	0.0012841
G11	G8	0.0012836
G72	G56	0.0012835
G87	G36	0.0012833
G76	G35	0.001282
G36	G59	0.0012811
G90	G91	0.001281
G74	G18	0.0012808
G42	G57	0.0012807
G87	G52	0.0012798
G5	G60	0.0012792
G7	G47	0.001279
G50	G83	0.0012786
G32	G38	0.0012778
G26	G60	0.0012775
G48	G15	0.0012774
G5	G25	0.0012774
G42	G31	0.0012773
G41	G56	0.0012766
G29	G33	0.0012765
G11	G28	0.0012761
G52	G25	0.0012759
G7	G36	0.0012755
G16	G35	0.0012748
G10	G13	0.0012745
G92	G21	0.0012744
G76	G44	0.0012741
G85	G89	0.0012739
G35	G20	0.0012738
G9	G23	0.0012733
G85	G25	0.0012732
G47	G60	0.0012731
G9	G13	0.001273
G92	G67	0.0012726
G83	G84	0.0012724
G88	G49	0.0012721
G9	G51	0.0012707
G74	G34	0.0012706
G93	G13	0.0012705
G5	G43	0.00127
G94	G55	0.0012698
G25	G100	0.0012685
G31	G29	0.0012679
G42	G48	0.0012675
G81	G45	0.0012673
G89	G82	0.0012673
G4	G68	0.0012668
G52	G46	0.0012667
G71	G34	0.0012665
G32	G8	0.0012663
G13	G27	0.0012661
G41	G63	0.0012657
G47	G14	0.0012652
G97	G43	0.0012649
G98	G28	0.001264
G90	G79	0.0012635
G32	G20	0.0012633
G69	G26	0.0012632
G83	G20	0.0012631
G72	G61	0.001263
G70	G31	0.0012628
G41	G24	0.0012628
G99	G21	0.0012625
G100	G83	0.0012624
G35	G50	0.0012622
G42	G83	0.001262
G94	G5	0.0012619
G34	G83	0.0012614
G3	G94	0.0012611
G79	G13	0.0012606
G12	G46	0.0012605
G19	G10	0.0012603
G5	G58	0.0012603
G51	G45	0.0012596
G46	G16	0.0012589
G13	G70	0.0012585
G79	G42	0.0012584
G16	G96	0.0012581
G77	G14	0.0012576
G92	G5	0.0012573
G7	G22	0.0012571
G74	G70	0.0012568
G41	G76	0.0012567
G80	G28	0.0012565
G66	G84	0.0012559
G84	G28	0.0012557
G18	G16	0.0012548
G10	G94	0.0012548
G62	G27	0.0012547
G81	G35	0.0012547
G32	G88	0.0012542
G90	G33	0.0012539
G45	G68	0.0012535
G47	G86	0.0012533
G36	G17	0.0012532
G66	G17	0.0012529
G29	G24	0.0012527
G42	G84	0.0012526
G76	G50	0.0012521
G1	G2	0.001252
G83	G78	0.0012516
G82	G81	0.0012514
G81	G40	0.001251
G52	G36	0.0012509
G83	G61	0.0012505
G32	G48	0.0012501
G18	G7	0.0012499
G81	G36	0.0012495
G52	G61	0.0012493
G95	G29	0.001249
G52	G22	0.0012486
G18	G29	0.0012485
G92	G69	0.001248
G43	G29	0.0012475
G33	G73	0.001247
G50	G71	0.0012468
G12	G65	0.0012465
G80	G26	0.0012464
G19	G16	0.0012464
G63	G60	0.0012464
G51	G52	0.0012463
G46	G21	0.0012463
G81	G1	0.0012458
G69	G81	0.0012456
G45	G96	0.0012456
G41	G12	0.0012454
G87	G37	0.0012453
G36	G53	0.0012452
G45	G28	0.0012449
G96	G56	0.0012449
G23	G29	0.0012446
G95	G88	0.0012446
G42	G14	0.0012441
G61	G68	0.0012433
G93	G11	0.0012429
G3	G12	0.0012427
G53	G92	0.0012426
G28	G20	0.0012421
G52	G77	0.0012416
G84	G34	0.0012415
G99	G93	0.0012413
G23	G96	0.0012412
G81	G47	0.0012412
G34	G4	0.001241
G78	G67	0.0012405
G47	G22	0.0012403
G40	G90	0.0012403
G5	G33	0.0012401
G53	G83	0.0012401
G61	G52	0.0012391
G33	G63	0.0012379
G36	G27	0.0012379
G71	G87	0.0012377
G61	G46	0.0012373
G22	G60	0.001237
G27	G74	0.001237
G73	G48	0.0012362
G38	G88	0.0012356
G62	G51	0.0012354
G78	G43	0.0012353
G19	G21	0.0012348
G9	G76	0.0012346
G19	G88	0.0012344
G54	G90	0.0012339
G47	G1	0.0012332
G48	G38	0.001233
G53	G43	0.0012327
G28	G29	0.0012327
G49	G80	0.0012321
G98	G79	0.0012314
G1	G14	0.0012309
G86	G91	0.0012309
G89	G100	0.0012307
G47	G56	0.0012306
G25	G42	0.0012304
G24	G46	0.0012303
G90	G27	0.00123
G38	G77	0.0012296
G87	G56	0.0012294
G96	G15	0.0012292
G33	G77	0.0012291
G26	G5	0.0012285
G10	G28	0.0012285
G17	G26	0.0012278
G78	G26	0.0012277
G48	G47	0.0012268
G40	G50	0.0012266
G31	G38	0.0012263
G73	G26	0.0012258
G89	G97	0.0012253
G90	G6	0.0012247
G9	G29	0.0012243
G95	G18	0.0012238
G13	G84	0.0012231
G15	G25	0.0012231
G12	G70	0.0012227
G80	G88	0.0012226
G61	G21	0.0012224
G29	G31	0.0012223
G97	G12	0.0012221
G56	G87	0.0012221
G25	G54	0.0012219
G30	G62	0.0012218
G9	G3	0.0012216
G25	G94	0.0012216
G18	G97	0.0012207
G29	G73	0.0012204
G37	G84	0.0012197
G31	G83	0.0012196
G19	G52	0.0012195
G100	G51	0.0012194
G25	G72	0.0012192
G70	G59	0.0012191
G80	G79	0.0012189
G47	G54	0.0012185
G34	G98	0.0012183
G79	G53	0.001218
G49	G12	0.0012178
G97	G70	0.0012178
G80	G8	0.0012178
G51	G16	0.0012176
G51	G61	0.0012174
G96	G12	0.0012171
G76	G88	0.001217
G71	G23	0.001217
G85	G39	0.0012167
G91	G56	0.0012164
G66	G44	0.0012164
G49	G21	0.0012161
G70	G91	0.0012159
G73	G21	0.0012158
G1	G75	0.0012152
G18	G21	0.0012151
G31	G94	0.0012147
G25	G90	0.0012141
G9	G6	0.0012139
G53	G52	0.0012138
G97	G75	0.0012136
G46	G5	0.0012127
G66	G41	0.0012126
G93	G58	0.0012118
G87	G88	0.001211
G51	G65	0.0012108
G17	G49	0.0012104
G44	G81	0.0012102
G94	G43	0.00121
G47	G45	0.0012097
G52	G16	0.0012094
G7	G2	0.0012093
G32	G70	0.0012093
G92	G7	0.0012091
G98	G64	0.0012089
G9	G16	0.001208
G91	G44	0.0012078
G58	G42	0.0012076
G44	G46	0.0012073
G77	G96	0.0012067
G47	G88	0.0012062
G54	G23	0.0012058
G99	G5	0.001205
G71	G60	0.0012049
G66	G82	0.0012049
G25	G93	0.0012048
G70	G22	0.0012047
G56	G52	0.0012046
G93	G14	0.0012045
G36	G54	0.0012044
G48	G29	0.0012038
G61	G65	0.0012038
G19	G32	0.0012038
G62	G34	0.0012036
G51	G67	0.0012033
G35	G82	0.001203
G7	G33	0.0012029
G32	G82	0.0012029
G78	G46	0.0012027
G45	G44	0.0012026
G74	G48	0.0012023
G3	G26	0.0012018
G79	G35	0.0012017
G28	G31	0.0012017
G80	G14	0.0012014
G9	G37	0.0012014
G84	G8	0.0012011
G14	G27	0.001201
G95	G63	0.0012007
G48	G25	0.0012005
G25	G70	0.0012004
G67	G84	0.0012002
G93	G65	0.0012001
G89	G61	0.0011994
G74	G41	0.001199
G63	G94	0.0011985
G95	G10	0.0011979
G84	G64	0.0011979
G95	G42	0.0011978
G49	G59	0.0011976
G67	G4	0.0011968
G96	G66	0.0011967
G19	G49	0.0011963
G31	G90	0.0011963
G9	G72	0.0011963
G35	G5	0.0011963
G1	G30	0.0011961
G5	G24	0.0011956
G36	G1	0.0011954
G2	G11	0.0011952
G66	G89	0.0011945
G1	G52	0.0011943
G53	G80	0.0011939
G44	G37	0.0011937
G12	G51	0.0011936
G87	G55	0.001193
G88	G71	0.001193
G56	G35	0.0011928
G45	G57	0.0011928
G9	G43	0.0011924
G88	G25	0.0011923
G26	G10	0.0011921
G37	G27	0.0011919
G44	G20	0.0011917
G31	G15	0.0011913
G16	G73	0.0011911
G29	G63	0.001191
G78	G44	0.001191
G34	G10	0.001191
G50	G99	0.0011905
G47	G16	0.0011902
G9	G59	0.0011901
G81	G57	0.0011898
G16	G19	0.0011896
G29	G93	0.0011895
G30	G68	0.0011892
G76	G29	0.0011892
G33	G22	0.001189
G96	G14	0.0011889
G31	G82	0.0011888
G50	G92	0.0011888
G36	G89	0.0011887
G49	G28	0.0011882
G7	G72	0.0011882
G8	G95	0.0011881
G18	G23	0.001188
G85	G53	0.0011872
G61	G63	0.0011869
G69	G61	0.0011867
G79	G5	0.0011865
G72	G74	0.0011864
G30	G44	0.0011863
G58	G62	0.0011858
G79	G24	0.0011853
G37	G77	0.0011853
G64	G12	0.0011851
G41	G29	0.001185
G80	G42	0.0011847
G35	G28	0.0011844
G79	G86	0.0011843
G41	G20	0.0011842
G49	G93	0.0011839
G72	G31	0.0011838
G88	G70	0.0011838
G9	G75	0.0011838
G92	G42	0.0011837
G74	G62	0.0011835
G44	G86	0.0011832
G53	G47	0.0011826
G7	G54	0.0011812
G58	G5	0.0011808
G34	G24	0.0011806
G42	G2	0.0011799
G67	G87	0.0011797
G9	G46	0.0011797
G67	G52	0.0011797
G25	G46	0.0011788
G55	G83	0.0011787
G47	G57	0.0011786
G100	G34	0.0011784
G79	G7	0.001178
G19	G61	0.001178
G92	G49	0.001178
G52	G76	0.0011779
G60	G10	0.0011776
G62	G7	0.0011775
G49	G89	0.0011775
G80	G100	0.0011774
G61	G25	0.0011772
G63	G77	0.0011764
G66	G80	0.0011762
G25	G17	0.0011759
G49	G94	0.0011753
G62	G92	0.0011749
G31	G33	0.0011745
G39	G72	0.0011744
G18	G89	0.0011737
G38	G81	0.0011734
G63	G79	0.0011732
G34	G64	0.0011731
G91	G42	0.0011731
G11	G45	0.001172
G49	G48	0.0011718
G93	G90	0.0011718
G63	G28	0.0011717
G51	G35	0.0011716
G14	G93	0.0011714
G32	G66	0.0011713
G36	G23	0.0011708
G10	G82	0.0011708
G51	G9	0.0011707
G85	G92	0.0011698
G36	G5	0.0011697
G71	G70	0.0011696
G35	G34	0.0011696
G45	G21	0.0011695
G69	G73	0.0011694
G75	G71	0.0011693
G94	G92	0.0011693
G16	G63	0.001169
G47	G25	0.0011685
G96	G60	0.0011684
G12	G33	0.0011683
G42	G32	0.0011676
G21	G96	0.0011675
G35	G14	0.0011671
G33	G74	0.001167
G1	G97	0.0011666
G12	G16	0.0011664
G82	G12	0.0011662
G33	G4	0.001165
G88	G44	0.0011649
G8	G61	0.0011648
G34	G89	0.0011647
G18	G98	0.0011643
G72	G44	0.0011641
G83	G91	0.0011639
G50	G97	0.0011638
G45	G35	0.0011638
G72	G28	0.0011637
G80	G24	0.0011634
G32	G7	0.001163
G67	G74	0.0011627
G24	G9	0.0011624
G47	G13	0.001162
G24	G98	0.0011617
G62	G10	0.0011616
G52	G41	0.0011615
G32	G81	0.0011614
G71	G10	0.001161
G3	G44	0.0011608
G88	G60	0.0011606
G47	G72	0.0011603
G87	G33	0.0011598
G2	G20	0.0011585
G95	G58	0.0011584
G100	G74	0.0011583
G51	G23	0.0011581
G28	G8	0.0011577
G87	G60	0.0011575
G91	G15	0.0011571
G38	G58	0.0011569
G34	G63	0.0011563
G28	G24	0.001156
G34	G90	0.0011558
G21	G15	0.0011555
G85	G10	0.0011555
G98	G31	0.0011549
G21	G79	0.0011548
G36	G10	0.0011536
G9	G42	0.0011533
G58	G38	0.0011531
G77	G27	0.0011531
G9	G84	0.0011531
G63	G62	0.0011529
G84	G100	0.0011529
G35	G49	0.0011528
G85	G13	0.0011527
